1385.9498550713934,0.001350521,114115,7.6503224,0.0014286318,0.0013211265,1.1600094,0.0014286318,0.0,0.0018413013
1385.95124399002,0.0013505511,114116,7.6517115,-0.0010987199,0.0013199759,-0.9954494,-0.0010987199,0.0,0.0018439004
1385.9526329086448,0.0013505812,114117,7.6531005,0.0011769477,0.001320829,0.93012786,0.0011769477,0.0,0.0018464904
1385.954021827267,0.0013506113,114118,7.654489,0.00088346103,0.0013209329,0.70558137,0.00088346103,0.0,0.0018490714
1385.9554107458887,0.0013506414,114119,7.655878,0.00019322881,0.0013207579,0.14048456,0.00019322881,0.0,0.0018516431
1385.956799664509,0.0013506714,114120,7.657267,0.00019512813,0.0013203446,0.16264893,0.00019512813,0.0,0.0018542057
1385.9581885831274,0.0013507014,114121,7.658656,0.0008376176,0.0013213285,0.7113864,0.0008376176,0.0,0.0018567591
1385.9595775017442,0.0013507316,114122,7.660045,-0.00081829,0.0013199475,-0.7174706,-0.00081829,0.0,0.0018593032
1385.9609664203592,0.0013507616,114123,7.6614337,-0.0012819947,0.0013195411,-1.1308392,-0.0012819947,0.0,0.001861838
1385.9623553389729,0.0013507917,114124,7.6628227,0.0003353607,0.0013203679,0.27484828,0.0003353607,0.0,0.0018643634
1385.9637442575852,0.0013508218,114125,7.6642118,0.00018959331,0.0013202424,0.22225909,0.00018959331,0.0,0.0018668794
1385.9651331761947,0.0013508518,114126,7.665601,0.0021138233,0.0013214311,1.8431044,0.0021138233,0.0,0.0018693861
1385.966522094804,0.0013508819,114127,7.6669893,-0.0011610491,0.001319693,-0.9444333,-0.0011610491,0.0,0.001871883
1385.9679110134116,0.0013509119,114128,7.6683784,-0.0008157577,0.0013204472,-0.66167223,-0.0008157577,0.0,0.0018743706
1385.9692999320168,0.001350942,114129,7.6697674,-0.0005110804,0.0013197652,-0.37805247,-0.0005110804,0.0,0.0018768485
1385.9706888506205,0.0013509721,114130,7.6711564,-0.0012803541,0.0013196002,-1.0270618,-0.0012803541,0.0,0.0018793168
1385.9720777692228,0.0013510021,114131,7.6725454,-0.0011193664,0.00132022,-0.93619204,-0.0011193664,0.0,0.0018817753
1385.973466687824,0.0013510322,114132,7.673934,-0.0013446228,0.001319856,-1.0933079,-0.0013446228,0.0,0.0018842242
1385.9748556064235,0.0013510622,114133,7.675323,0.0011862549,0.0013201451,1.0526124,0.0011862549,0.0,0.0018866633
1385.976244525021,0.0013510922,114134,7.676712,0.0012254923,0.0013207033,1.07976,0.0012254923,0.0,0.0018890925
1385.9776334436176,0.0013511223,114135,7.678101,-4.614651e-06,0.0013204566,0.0014613268,-4.614651e-06,0.0,0.0018915118
1385.9790223622124,0.0013511523,114136,7.6794896,-0.00097008777,0.001320139,-0.812721,-0.00097008777,0.0,0.0018939213
1385.9804112808058,0.0013511823,114137,7.6808786,0.000973055,0.001321102,0.8148464,0.000973055,0.0,0.0018963207
1385.9818001993976,0.0013512124,114138,7.6822677,-0.0003941958,0.0013199126,-0.33368018,-0.0003941958,0.0,0.0018987103
1385.9831891179874,0.0013512424,114139,7.6836567,-0.001529914,0.0013195884,-1.2869499,-0.001529914,0.0,0.0019010897
1385.9845780365758,0.0013512726,114140,7.6850457,0.0004972054,0.0013204367,0.4252055,0.0004972054,0.0,0.001903459
1385.985966955163,0.0013513026,114141,7.6864343,0.0011934249,0.0013204738,1.0586898,0.0011934249,0.0,0.0019058181
1385.987355873748,0.0013513326,114142,7.6878233,-2.6393775e-05,0.0013202616,0.0589007,-2.6393775e-05,0.0,0.001908167
1385.9887447923318,0.0013513627,114143,7.6892123,-5.1061343e-05,0.0013206855,-0.0024423574,-5.1061343e-05,0.0,0.0019105058
1385.990133710914,0.0013513927,114144,7.6906013,-0.00054974045,0.0013199972,-0.4521358,-0.00054974045,0.0,0.0019128342
1385.9915226294945,0.0013514227,114145,7.69199,-0.0023204738,0.0013196472,-1.9076017,-0.0023204738,0.0,0.0019151523
1385.9929115480727,0.0013514527,114146,7.693379,-0.00047857224,0.0013202605,-0.3439148,-0.00047857224,0.0,0.0019174601
1385.9943004666497,0.0013514827,114147,7.694768,-0.0008208266,0.0013198396,-0.5778258,-0.0008208266,0.0,0.0019197573
1385.995689385226,0.0013515127,114148,7.696157,0.0003081124,0.0013205076,0.30745062,0.0003081124,0.0,0.0019220442
