,Ch1,Ch2,Elapsed_time
0,1.036308e-13,5.889898e-14,0.5725677013397217
1,1.203958e-13,4.660813e-14,1.1478278636932373
2,6.131913e-14,5.446061e-14,1.7223248481750488
3,4.444009e-14,3.76176e-14,2.298741102218628
4,3.944522e-13,6.288215e-14,2.874488353729248
5,-8.181498e-14,4.285262e-14,3.4490413665771484
6,1.097894e-13,6.310977e-14,4.024462699890137
7,1.47197e-13,5.605388e-14,4.600812196731567
8,1.121844e-13,4.353541e-14,5.17542576789856
9,1.703486e-13,5.377778e-14,5.751767635345459
10,1.71147e-13,5.013607e-14,6.3273937702178955
11,1.109298e-13,5.389161e-14,6.902984857559204
12,8.628037e-15,4.376302e-14,7.478427886962891
13,5.664318e-14,4.694955e-14,8.054165601730347
14,-1.532283e-14,7.107607e-14,8.629406690597534
15,9.804247e-14,5.15017e-14,9.205267429351807
16,9.768557e-15,6.333736e-14,9.780364274978638
17,1.343096e-13,4.364925e-14,10.356080532073975
18,7.318008e-14,4.979465e-14,10.931929111480713
19,9.405078e-14,4.501488e-14,11.507189273834229
20,3.609756e-15,5.241212e-14,12.083006381988525
21,7.021484e-14,5.821618e-14,12.658052682876587
22,3.668476e-14,3.78452e-14,13.234138250350952
23,-4.601974e-15,2.828565e-14,13.809736967086792
24,-1.005195e-13,5.685055e-14,14.38502049446106
25,8.025103e-14,6.083369e-14,14.96022367477417
26,-1.914188e-13,5.411921e-14,15.536275386810303
27,1.344237e-13,3.977991e-14,16.111833572387695
28,-1.331383e-13,6.993799e-14,16.687320709228516
29,-1.954276e-14,3.113076e-14,17.262133598327637
