,Ch1,Ch2,Elapsed_time
0,-9.802011e-13,5.218449e-14,0.5780284404754639
1,-1.009284e-12,7.767662e-14,1.1537976264953613
2,-9.362911e-13,4.057646e-14,1.728703498840332
3,-1.061064e-12,4.012123e-14,2.3049449920654297
4,-1.08319e-12,5.924033e-14,2.880340099334717
5,-9.567062e-13,5.719184e-14,3.4559943675994873
6,-9.840786e-13,6.049218e-14,4.031273603439331
7,-1.025137e-12,4.387674e-14,4.607082843780518
8,-9.908077e-13,5.946795e-14,5.182709693908691
9,-9.441605e-13,6.572717e-14,5.758298397064209
10,-9.699362e-13,4.854271e-14,6.333177804946899
11,-9.540829e-13,6.128888e-14,6.90949273109436
12,-8.515505e-13,5.241212e-14,7.485032558441162
13,-1.03027e-12,4.319392e-14,8.060553789138794
14,-9.873858e-13,6.82309e-14,8.63582158088684
15,-9.835084e-13,5.26397e-14,9.211637735366821
16,-9.738139e-13,6.39063e-14,9.786846399307251
17,-1.076803e-12,4.877037e-14,10.362810611724854
18,-1.049659e-12,5.86713e-14,10.937920093536377
19,-9.715329e-13,5.172926e-14,11.513782978057861
20,-1.05422e-12,6.504434e-14,12.08930253982544
21,-1.026848e-12,5.980935e-14,12.664919137954712
22,-9.963963e-13,5.912656e-14,13.239643096923828
23,-9.502053e-13,5.15017e-14,13.816109657287598
24,-9.423353e-13,6.971032e-14,14.391574144363403
25,-1.086269e-12,4.330776e-14,14.967094421386719
26,-1.008942e-12,3.69347e-14,15.54309630393982
27,-1.001187e-12,4.854273e-14,16.11833357810974
28,-9.188407e-13,4.18283e-14,16.693846225738525
29,-1.101552e-12,6.071975e-14,17.269461631774902
