197.2500,-1222.2300
197.3850,-1222.2300
197.5190,-1222.2300
197.6530,-1201.2300
197.7870,163.7700
197.9220,-131.2300
198.0560,61.7700
198.1900,1.7700
198.3240,22.7700
198.4590,-216.2300
198.5930,420.7700
198.7270,-36.2300
198.8610,-109.2300
198.9960,221.7700
199.1300,-260.2300
199.2640,-207.2300
199.3980,-46.2300
199.5330,277.7700
199.6670,141.7700
199.8010,-57.2300
199.9350,-286.2300
200.0700,-26.2300
200.2040,-9.2300
200.3380,-181.2300
200.4720,-182.2300
200.6060,-350.2300
200.7410,-166.2300
200.8750,-135.2300
201.0090,-102.2300
201.1430,-202.2300
201.2770,99.7700
201.4120,105.7700
201.5460,234.7700
201.6800,172.7700
201.8140,-159.2300
201.9480,65.7700
202.0820,-68.2300
202.2170,-315.2300
202.3510,-127.2300
202.4850,-43.2300
202.6190,-222.2300
202.7530,-328.2300
202.8870,289.7700
203.0210,115.7700
203.1560,219.7700
203.2900,87.7700
203.4240,-33.2300
203.5580,-188.2300
203.6920,-86.2300
203.8260,-297.2300
203.9600,-83.2300
204.0940,134.7700
204.2290,-150.2300
204.3630,-192.2300
204.4970,-336.2300
204.6310,-283.2300
204.7650,-186.2300
204.8990,-145.2300
205.0330,-127.2300
205.1670,-246.2300
205.3010,29.7700
205.4350,-318.2300
205.5690,-90.2300
205.7040,-23.2300
205.8380,-310.2300
205.9720,-150.2300
206.1060,534.7700
206.2400,-117.2300
206.3740,-209.2300
206.5080,14.7700
206.6420,45.7700
206.7760,-109.2300
206.9100,198.7700
207.0440,-1.2300
207.1780,127.7700
207.3120,3.7700
207.4460,-140.2300
207.5800,-165.2300
207.7140,-263.2300
207.8480,184.7700
207.9820,-365.2300
208.1160,26.7700
208.2500,-256.2300
208.3840,-156.2300
208.5180,-160.2300
208.6520,-229.2300
208.7860,-251.2300
208.9200,258.7700
209.0540,-36.2300
209.1880,-250.2300
209.3220,-114.2300
209.4560,-128.2300
209.5900,-257.2300
209.7240,-66.2300
209.8580,-39.2300
209.9920,-137.2300
210.1260,-163.2300
210.2600,-165.2300
210.3940,-73.2300
210.5280,-30.2300
210.6620,-197.2300
210.7960,-157.2300
210.9290,140.7700
211.0630,-15.2300
211.1970,-57.2300
211.3310,-44.2300
211.4650,-198.2300
211.5990,60.7700
211.7330,111.7700
211.8670,-178.2300
212.0010,-183.2300
212.1350,-46.2300
212.2690,-250.2300
212.4020,-202.2300
212.5360,98.7700
212.6700,-125.2300
212.8040,-261.2300
212.9380,67.7700
213.0720,-190.2300
213.2060,-77.2300
213.3400,-186.2300
213.4730,-142.2300
213.6070,114.7700
