197.2500,-1065.6900
197.3850,-1065.6900
197.5190,-1065.6900
197.6530,-1027.6900
197.7870,106.3100
197.9220,-106.6900
198.0560,45.3100
198.1900,4.3100
198.3240,8.3100
198.4590,-178.6900
198.5930,291.3100
198.7270,-14.6900
198.8610,-99.6900
198.9960,145.3100
199.1300,-175.6900
199.2640,-114.6900
199.3980,-25.6900
199.5330,221.3100
199.6670,95.3100
199.8010,-30.6900
199.9350,-182.6900
200.0700,1.3100
200.2040,0.3100
200.3380,-105.6900
200.4720,-135.6900
200.6060,-251.6900
200.7410,-110.6900
200.8750,-87.6900
201.0090,-94.6900
201.1430,-154.6900
201.2770,71.3100
201.4120,75.3100
201.5460,131.3100
201.6800,131.3100
201.8140,-107.6900
201.9480,40.3100
202.0820,-78.6900
202.2170,-237.6900
202.3510,-80.6900
202.4850,-0.6900
202.6190,-204.6900
202.7530,-240.6900
202.8870,226.3100
203.0210,97.3100
203.1560,138.3100
203.2900,23.3100
203.4240,-38.6900
203.5580,-138.6900
203.6920,-60.6900
203.8260,-203.6900
203.9600,-63.6900
204.0940,111.3100
204.2290,-121.6900
204.3630,-145.6900
204.4970,-229.6900
204.6310,-192.6900
204.7650,-159.6900
204.8990,-123.6900
205.0330,-77.6900
205.1670,-159.6900
205.3010,10.3100
205.4350,-217.6900
205.5690,-51.6900
205.7040,-55.6900
205.8380,-212.6900
205.9720,-79.6900
206.1060,342.3100
206.2400,-136.6900
206.3740,-144.6900
206.5080,19.3100
206.6420,6.3100
206.7760,-87.6900
206.9100,110.3100
207.0440,19.3100
207.1780,98.3100
207.3120,24.3100
207.4460,-88.6900
207.5800,-114.6900
207.7140,-188.6900
207.8480,81.3100
207.9820,-272.6900
208.1160,21.3100
208.2500,-178.6900
208.3840,-123.6900
208.5180,-153.6900
208.6520,-179.6900
208.7860,-168.6900
208.9200,152.3100
209.0540,-42.6900
209.1880,-216.6900
209.3220,-102.6900
209.4560,-84.6900
209.5900,-191.6900
209.7240,-55.6900
209.8580,-28.6900
209.9920,-81.6900
210.1260,-98.6900
210.2600,-126.6900
210.3940,-51.6900
210.5280,-12.6900
210.6620,-153.6900
210.7960,-131.6900
210.9290,104.3100
211.0630,1.3100
211.1970,-62.6900
211.3310,-12.6900
211.4650,-147.6900
211.5990,31.3100
211.7330,68.3100
211.8670,-158.6900
212.0010,-117.6900
212.1350,-15.6900
212.2690,-204.6900
212.4020,-165.6900
212.5360,78.3100
212.6700,-68.6900
212.8040,-199.6900
212.9380,55.3100
213.0720,-149.6900
213.2060,-50.6900
213.3400,-115.6900
213.4730,-113.6900
213.6070,60.3100
213.7410,-178.6900
213.8750,-200.6900
214.0090,-142.6900
214.1430,-116.6900
214.2770,-88.6900
214.4100,-181.6900
214.5440,158.3100
214.6780,95.3100
214.8120,187.3100
214.9460,-171.6900
215.0800,-139.6900
215.2130,-137.6900
215.3470,-44.6900
215.4810,-55.6900
215.6150,-256.6900
215.7490,7.3100
215.8820,-131.6900
216.0160,-208.6900
216.1500,56.3100
216.2840,144.3100
216.4180,7.3100
216.5510,49.3100
216.6850,37.3100
216.8190,-193.6900
216.9530,-101.6900
217.0860,159.3100
217.2200,-117.6900
217.3540,25.3100
217.4880,65.3100
217.6210,60.3100
217.7550,-18.6900
217.8890,-100.6900
218.0230,-19.6900
218.1560,59.3100
218.2900,59.3100
218.4240,136.3100
218.5580,-160.6900
218.6910,-275.6900
218.8250,-92.6900
218.9590,296.3100
219.0920,-91.6900
219.2260,-266.6900
219.3600,-197.6900
219.4940,-20.6900
219.6270,-118.6900
219.7610,-151.6900
219.8950,-102.6900
220.0280,-224.6900
220.1620,420.3100
220.2960,105.3100
220.4290,-44.6900
220.5630,-34.6900
220.6970,-10.6900
220.8300,-178.6900
220.9640,-126.6900
221.0980,-215.6900
221.2310,-183.6900
221.3650,-2.6900
221.4990,-145.6900
221.6320,-155.6900
221.7660,34.3100
221.9000,-114.6900
222.0330,-169.6900
222.1670,37.3100
222.3000,-95.6900
222.4340,-56.6900
222.5680,172.3100
222.7010,-122.6900
222.8350,-79.6900
222.9680,-158.6900
223.1020,-155.6900
223.2360,-184.6900
223.3690,24.3100
223.5030,-20.6900
223.6360,-172.6900
223.7700,-87.6900
223.9040,-7.6900
224.0370,-121.6900
224.1710,52.3100
224.3040,-3.6900
224.4380,-103.6900
224.5710,-69.6900
224.7050,101.3100
224.8390,-18.6900
