14, 4, 1, 7806
15, 4, 1, 3220
0, 4, 1, -1469
1, 4, 1, -6169
2, 4, 1, -10792
3, 4, 1, -15281
4, 4, 1, -19599
5, 4, 1, -23710
6, 4, 1, -27604
7, 4, 1, -31267
8, 4, 1, -34702
9, 4, 1, -37899
10, 4, 1, -40869
11, 4, 1, -43620
12, 4, 1, -46159
13, 4, 1, -48506
14, 4, 1, -50663
15, 4, 1, -52637
0, 4, 1, -54450
1, 4, 1, -56107
2, 4, 1, -57631
3, 4, 1, -59014
4, 4, 1, -60276
5, 4, 1, -61428
6, 4, 1, -62480
7, 4, 1, -63436
8, 4, 1, -64304
9, 4, 1, -65098
10, 4, 1, -65814
11, 4, 1, -66458
12, 4, 1, -67055
13, 4, 1, -67586
14, 4, 1, -68075
15, 4, 1, -68514
0, 4, 1, -68920
1, 4, 1, -69282
2, 4, 1, -69618
3, 4, 1, -69912
4, 4, 1, -70184
5, 4, 1, -70425
6, 4, 1, -70647
7, 4, 1, -70852
8, 4, 1, -71035
9, 4, 1, -71198
10, 4, 1, -71349
11, 4, 1, -71484
12, 4, 1, -71605
13, 4, 1, -71719
14, 4, 1, -71819
15, 4, 1, -71915
0, 4, 1, -72001
1, 4, 1, -72069
2, 4, 1, -72135
3, 4, 1, -72206
4, 4, 1, -72255
5, 4, 1, -72317
6, 4, 1, -72360
7, 4, 1, -72405
8, 4, 1, -72440
9, 4, 1, -72481
10, 4, 1, -72519
11, 4, 1, -72541
12, 4, 1, -72571
13, 4, 1, -72594
14, 4, 1, -72619
15, 4, 1, -72636
0, 4, 1, -72660
1, 4, 1, -72671
2, 4, 1, -72694
3, 4, 1, -72703
4, 4, 1, -72719
5, 4, 1, -72734
6, 4, 1, -72747
7, 4, 1, -72757
8, 4, 1, -72763
9, 4, 1, -72768
10, 4, 1, -72782
11, 4, 1, -72784
12, 4, 1, -72794
13, 4, 1, -72799
14, 4, 1, -72801
15, 4, 1, -72808
0, 4, 1, -72813
1, 4, 1, -72814
2, 4, 1, -72818
3, 4, 1, -72826
4, 4, 1, -72832
5, 4, 1, -72832
6, 4, 1, -72837
7, 4, 1, -72842
8, 4, 1, -72844
9, 4, 1, -72842
10, 4, 1, -72846
