Data from 300_HR4D30811__0__07.txt Node

197.25	-4207.15
197.385	-4207.15
197.519	-4207.15
197.653	-4234.15
197.787	1143.85
197.922	-585.15
198.056	577.85
198.19	6.85
198.324	-372.15
198.459	-1022.15
198.593	2598.85
198.727	-280.15
198.861	-483.15
198.996	1191.85
199.13	-1600.15
199.264	-1291.15
199.398	-130.15
199.533	1388.85
199.667	796.85
199.801	-563.15
199.935	-1349.15
200.07	-362.15
200.204	183.85
200.338	-1127.15
200.472	-922.15
200.606	-1790.15
200.741	-978.15
200.875	-1026.15
201.009	-660.15
201.143	-1424.15
201.277	514.85
201.412	-24.15
201.546	1391.85
201.68	602.85
201.814	-1224.15
201.948	179.85
202.082	-533.15
202.217	-1751.15
202.351	-690.15
202.485	-512.15
202.619	-1241.15
202.753	-1826.15
202.887	1500.85
203.021	599.85
203.156	1381.85
203.29	272.85
203.424	-473.15
203.558	-1172.15
203.692	-487.15
203.826	-1680.15
203.96	-976.15
204.094	884.85
204.229	-969.15
204.363	-1343.15
204.497	-1715.15
204.631	-1580.15
204.765	-1031.15
204.899	-550.15
205.033	-816.15
205.167	-1357.15
205.301	-40.15
205.435	-1728.15
205.569	-440.15
205.704	-545.15
205.838	-1738.15
205.972	-1007.15
206.106	2685.85
206.24	-779.15
206.374	-1329.15
206.508	-95.15
206.642	-59.15
206.776	-1000.15
206.91	632.85
207.044	-111.15
207.178	654.85
207.312	-467.15
207.446	-774.15
207.58	-771.15
207.714	-1744.15
207.848	924.85
207.982	-1950.15
208.116	334.85
208.25	-1258.15
208.384	-1124.15
208.518	-1040.15
208.652	-1455.15
208.786	-1633.15
208.92	1123.85
209.054	-321.15
209.188	-1413.15
209.322	-637.15
209.456	-755.15
209.59	-1505.15
209.724	-715.15
209.858	-368.15
209.992	-607.15
210.126	-1016.15
210.26	-771.15
210.394	-468.15
210.528	-355.15
210.662	-1039.15
210.796	-864.15
210.929	646.85
211.063	-125.15
211.197	-248.15
211.331	-162.15
211.465	-1151.15
211.599	340.85
211.733	486.85
211.867	-805.15
212.001	-1118.15
212.135	-584.15
212.269	-1084.15
212.402	-1062.15
212.536	347.85
212.67	-886.15
212.804	-1237.15
212.938	138.85
213.072	-1281.15
213.206	-721.15
213.34	-1034.15
213.473	-814.15
213.607	686.85
213.741	-1791.15
213.875	-1418.15
214.009	-1245.15
214.143	-964.15
214.277	-999.15
214.41	-1166.15
214.544	1067.85
214.678	577.85
214.812	1459.85
214.946	-1479.15
215.08	-719.15
215.213	-1137.15
215.347	-986.15
215.481	-591.15
215.615	-1673.15
215.749	264.85
215.882	-1413.15
216.016	-1469.15
216.15	97.85
216.284	920.85
216.418	-285.15
216.551	234.85
216.685	-164.15
216.819	-1547.15
216.953	-1016.15
217.086	1540.85
217.22	-881.15
217.354	-299.15
217.488	151.85
217.621	648.85
217.755	-174.15
217.889	-857.15
218.023	-616.15
218.156	451.85
218.29	264.85
218.424	742.85
218.558	-1336.15
218.691	-1913.15
218.825	-805.15
218.959	2312.85
219.092	-942.15
219.226	-1609.15
219.36	-1675.15
219.494	-560.15
219.627	-1222.15
219.761	-1184.15
219.895	-435.15
220.028	-1675.15
220.162	2005.85
220.296	637.85
220.429	72.85
220.563	-826.15
220.697	-422.15
220.83	-1025.15
220.964	-907.15
221.098	-1553.15
221.231	-1380.15
221.365	446.85
221.499	-1366.15
221.632	-1281.15
221.766	25.85
221.9	-467.15
222.033	-690.15
222.167	395.85
222.3	-1192.15
222.434	121.85
222.568	965.85
222.701	-943.15
222.835	-984.15
222.968	-1371.15
223.102	-1440.15
223.236	-1549.15
223.369	-102.15
223.503	353.85
223.636	-1356.15
223.77	-1130.15
223.904	-209.15
224.037	-1098.15
224.171	243.85
224.304	-105.15
224.438	-1366.15
224.571	-708.15
224.705	857.85
224.839	-494.15
224.972	-2070.15
225.106	119.85
225.239	-521.15
225.373	368.85
225.506	-413.15
225.64	482.85
225.773	-785.15
225.907	-1084.15
226.04	-1857.15
226.174	-647.15
226.307	-454.15
226.441	-872.15
