197.2500,-1166.9200
197.3850,-1166.9200
197.5190,-1166.9200
197.6530,-1222.9200
197.7870,172.0800
197.9220,-129.9200
198.0560,81.0800
198.1900,12.0800
198.3240,-2.9200
198.4590,-213.9200
198.5930,435.0800
198.7270,-36.9200
198.8610,-102.9200
198.9960,214.0800
199.1300,-267.9200
199.2640,-177.9200
199.3980,-73.9200
199.5330,264.0800
199.6670,123.0800
199.8010,-71.9200
199.9350,-267.9200
200.0700,-15.9200
200.2040,-19.9200
200.3380,-169.9200
200.4720,-156.9200
200.6060,-337.9200
200.7410,-167.9200
200.8750,-131.9200
201.0090,-131.9200
201.1430,-216.9200
201.2770,55.0800
201.4120,98.0800
201.5460,212.0800
201.6800,144.0800
201.8140,-159.9200
201.9480,62.0800
202.0820,-71.9200
202.2170,-334.9200
202.3510,-115.9200
202.4850,-27.9200
202.6190,-233.9200
202.7530,-325.9200
202.8870,279.0800
203.0210,109.0800
203.1560,215.0800
203.2900,57.0800
203.4240,-55.9200
203.5580,-174.9200
203.6920,-82.9200
203.8260,-272.9200
203.9600,-117.9200
204.0940,159.0800
204.2290,-165.9200
204.3630,-203.9200
204.4970,-326.9200
204.6310,-249.9200
204.7650,-197.9200
204.8990,-151.9200
205.0330,-152.9200
205.1670,-215.9200
205.3010,15.0800
205.4350,-332.9200
205.5690,-105.9200
205.7040,-46.9200
205.8380,-293.9200
205.9720,-143.9200
206.1060,497.0800
206.2400,-166.9200
206.3740,-209.9200
206.5080,35.0800
206.6420,33.0800
206.7760,-123.9200
206.9100,168.0800
207.0440,-2.9200
207.1780,133.0800
207.3120,-13.9200
207.4460,-137.9200
207.5800,-151.9200
207.7140,-274.9200
207.8480,152.0800
207.9820,-344.9200
208.1160,39.0800
208.2500,-230.9200
208.3840,-154.9200
208.5180,-172.9200
208.6520,-247.9200
208.7860,-259.9200
208.9200,175.0800
209.0540,-48.9200
209.1880,-290.9200
209.3220,-112.9200
209.4560,-114.9200
209.5900,-257.9200
209.7240,-96.9200
209.8580,-35.9200
209.9920,-116.9200
210.1260,-191.9200
210.2600,-180.9200
210.3940,-54.9200
210.5280,-14.9200
210.6620,-211.9200
210.7960,-202.9200
210.9290,134.0800
211.0630,11.0800
211.1970,-82.9200
211.3310,3.0800
211.4650,-239.9200
211.5990,51.0800
211.7330,108.0800
211.8670,-202.9200
212.0010,-190.9200
212.1350,-33.9200
212.2690,-254.9200
212.4020,-207.9200
212.5360,105.0800
212.6700,-116.9200
212.8040,-248.9200
212.9380,77.0800
213.0720,-206.9200
213.2060,-86.9200
213.3400,-171.9200
213.4730,-149.9200
213.6070,110.0800
213.7410,-277.9200
