83.63340218059d+22.01473389499d
83.63340218059d+22.01473389499d
83.63340218059d+22.01473389499d
57.20858333333d-0.9751111111111d
57.20858333333d-0.9751111111111d
57.2086862766d-0.9756529177066d
57.20868627548d-0.9756529118126d
247.8910416667d+30.14641666667d
148.8542625d+69.0205d
148.8542625d+69.0205d
148.8542625d+69.0205d
245.8427083333d-26.46722222222d
138.0166875d-64.85886944444d
138.0166184418d-64.85891662096d
284.8707859951d-36.68040771195d
284.8502577809d-36.6324744332d
5.939982083333d-72.09597222222d
5.940042836584d-72.09602454422d
287.7270958333d-59.99621944444d
287.7691666667d-59.96666666667d
81.04946666667d-24.53863055556d
287.7270958333d-59.99621944444d
287.7691666667d-59.96666666667d
95.68545833333d-0.3458333333333d
95.68545833333d-0.3458333333333d
95.68545833333d-0.3458333333333d
95.68545833333d-0.3458333333333d
95.68545833333d-0.3458333333333d
95.68545833333d-0.3458333333333d
95.68545833333d-0.3458333333333d
95.68545833333d-0.3458333333333d
224.5914583333d-31.66830555556d
95.68545833333d-0.3458333333333d
95.68545833333d-0.3458333333333d
95.68545833333d-0.3458333333333d
248.0694583333d-67.46094444444d
248.0694583333d-67.46094444444d
58.84109765974d+9.788478816806d
305.59575d+20.10458333333d
168.9361666667d+42.97291666667d
53.86916666667d-25.73958333333d
53.86916666667d-25.73958333333d
248.0694583333d-67.46094444444d
248.0694583333d-67.46094444444d
60.38341709637d-1.549662594206d
60.38341709784d-1.549662594278d
207.4665416667d-13.22722222222d
207.4665416667d-13.22722222222d
325.67775d+43.58597222222d
325.67775d+43.58597222222d
325.67775d+43.58597222222d
325.67775d+43.58597222222d
291.092625d+9.899169444444d
291.092625d+9.899169444444d
291.092625d+9.899169444444d
239.868290823d-40.36425140763d
239.8682908223d-40.36425140778d
179.3062949576d-79.35877492527d
179.3062949918d-79.358774931d
225.8729166667d-42.14855555556d
225.60675d-42.1185d
325.8768322765d+58.78002825058d
188.7274166667d+37.62872222222d
65.48933333333d+28.44333333333d
73.99741666667d+30.56713888889d
81.90916666667d+11.42752777778d
82.28491666667d+11.87019444444d
65.49758333333d+19.53511111111d
82.50845833333d+12.22658333333d
83.56825d-5.612583333333d
