solution_id,designation,source_id,ra,dec,parallax,pmra,pmdec,pseudocolour,ruwe,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,radial_velocity,rv_template_teff,rv_template_logg,rv_template_fe_h,vbroad,phot_variable_flag,l,b,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,classprob_dsc_combmod_star,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
1.63614806892138E+018,Gaia DR3 5809528276749789312,5.80952827674979E+018,248.069508909539,-67.4612073609555,-0.042630886733556,0.745307518083919,-4.13494456938702,,1.0452199,false,18.67161,18.675161,18.740154,1.1180307,-0.064992905,0.0035514832,-0.06854439,,,,,,NOT_AVAILABLE,321.788012626791,-13.0917734005249,0,false,false,false,false,false,true,false,0.9999623,9987.441,4.642,-2.1179,15081.163,0.0346,0.0332,0.0176,248.0694583333d-67.46094444444d,248.0694583333,-67.46094444444,0,0,0,0,2000,0.000263630286032
1.63614806892138E+018,Gaia DR3 5809528276749789312,5.80952827674979E+018,248.069508909539,-67.4612073609555,-0.042630886733556,0.745307518083919,-4.13494456938702,,1.0452199,false,18.67161,18.675161,18.740154,1.1180307,-0.064992905,0.0035514832,-0.06854439,,,,,,NOT_AVAILABLE,321.788012626791,-13.0917734005249,0,false,false,false,false,false,true,false,0.9999623,9987.441,4.642,-2.1179,15081.163,0.0346,0.0332,0.0176,248.0694583333d-67.46094444444d,248.0694583333,-67.46094444444,0,0,0,0,2000,0.000263630286032
1.63614806892138E+018,Gaia DR3 5809528276749789312,5.80952827674979E+018,248.069508909539,-67.4612073609555,-0.042630886733556,0.745307518083919,-4.13494456938702,,1.0452199,false,18.67161,18.675161,18.740154,1.1180307,-0.064992905,0.0035514832,-0.06854439,,,,,,NOT_AVAILABLE,321.788012626791,-13.0917734005249,0,false,false,false,false,false,true,false,0.9999623,9987.441,4.642,-2.1179,15081.163,0.0346,0.0332,0.0176,248.0694583333d-67.46094444444d,248.0694583333,-67.46094444444,0,0,0,0,2000,0.000263630286032
1.63614806892138E+018,Gaia DR3 5809528276749789312,5.80952827674979E+018,248.069508909539,-67.4612073609555,-0.042630886733556,0.745307518083919,-4.13494456938702,,1.0452199,false,18.67161,18.675161,18.740154,1.1180307,-0.064992905,0.0035514832,-0.06854439,,,,,,NOT_AVAILABLE,321.788012626791,-13.0917734005249,0,false,false,false,false,false,true,false,0.9999623,9987.441,4.642,-2.1179,15081.163,0.0346,0.0332,0.0176,248.0694583333d-67.46094444444d,248.0694583333,-67.46094444444,0,0,0,0,2000,0.000263630286032
1.63614806892138E+018,Gaia DR3 4338102923864645120,4.33810292386465E+018,249.103528052859,-10.5443220551378,4.54312852036862,-25.0741050639573,-23.8391685671258,,1.4469693,false,11.629377,12.161883,10.9326315,1.2437544,1.2292519,0.532506,0.6967459,-28.092056,5750,4,0,5.6799827,NOT_AVAILABLE,6.18378508811058,23.7491894140312,0,true,true,false,false,false,true,true,0.9999443,5721.5884,4.1274,-0.2181,223.3296,1.0033,0.8136,0.4399,249.1034808524d-10.54436704933d,249.1034808524,-10.54436704933,0,0,0,0,2000,6.46355475119727E-05
1.63614806892138E+018,Gaia DR3 4338104126455487488,4.33810412645549E+018,249.236743018755,-10.4871663932842,2.36610756724505,1.80580387926673,-8.27118187816534,,1.3010389,false,12.005978,12.56227,11.2880125,1.2499138,1.2742577,0.55629253,0.7179651,29.311285,6250,4,-0.25,12.324988,NOT_AVAILABLE,6.31840308816119,23.6768654373696,0,true,true,false,false,false,true,true,0.99998325,6633.719,3.9449,-0.2314,448.9661,1.6174,1.3338,0.7235,249.2367033936d-10.48711533119d,249.2367033936,-10.48711533119,0,0,0,0,2000,6.42298382210058E-05
1.63614806892138E+018,Gaia DR3 4337372852442084096,4.33737285244208E+018,249.46164303416,-10.5518958293316,4.91200660125947,-21.0702297576672,9.04169467168604,,1.1403884,false,11.932296,12.429781,11.266247,1.2360206,1.1635342,0.49748516,0.666049,-41.17688,5750,4.5,0,5.079972,NOT_AVAILABLE,6.40283732144571,23.4598525084116,0,true,true,false,false,false,true,true,0.9999644,5090.673,4.3066,-0.8,202.134,0.4066,0.3261,0.1763,249.4616602668d-10.55188324091d,249.4616602668,-10.55188324091,0,0,0,0,2000,2.11062438659951E-05
1.63614806892138E+018,Gaia DR3 4337371787290173952,4.33737178729017E+018,249.504919204288,-10.5797275532857,1.800144825325,1.20794386005855,-8.32118522016505,,2.4458072,false,12.785997,13.291119,12.111917,1.2385777,1.1792021,0.50512123,0.67408085,-0.6232988,6250,3.5,0,8.008645,NOT_AVAILABLE,6.40545582344842,23.4090717027056,1,true,true,false,false,false,true,true,0.9999875,6731.061,3.8976,-0.4726,668.7943,1.4831,1.24,0.6765,249.5049022765d-10.57971551553d,249.5049022765,-10.57971551553,0,0,0,0,2000,2.05377186638912E-05
1.63614806892138E+018,Gaia DR3 4337375218965869568,4.33737521896587E+018,249.510825911311,-10.4688532216236,1.99027585244125,10.6498534071901,-3.05746301383487,,0.94656086,false,12.679382,13.154657,12.031395,1.2326741,1.1232624,0.47527504,0.64798737,17.983997,6500,4,-0.25,,NOT_AVAILABLE,6.50708462738214,23.4693431712569,0,true,true,false,false,false,true,true,0.9999827,6671.852,4.1343,-0.6076,499.1343,1.3251,1.1116,0.6064,249.5108201876d-10.46880568518d,249.5108201876,-10.46880568518,0,0,0,0,2000,4.78684942295827E-05
1.63614806892138E+018,Gaia DR3 5968022641705148416,5.96802264170515E+018,252.898794000569,-41.7765529738437,0.635493840682786,-0.884558083112944,-2.14713153029733,,0.81133753,false,8.8065195,8.870096,8.627725,1.1802572,0.24237156,0.0635767,0.17879486,,,,,,VARIABLE,343.198176238981,1.5855992825407,0,true,true,false,true,false,true,true,5.1445226E-05,19737.62,3.4039,0.0052,2016.3511,1.0923,1.061,0.576,252.8987916667d-41.77652777778d,252.8987916667,-41.77652777778,0,0,0,0,2000,2.52561061914091E-05
