solution_id,designation,source_id,ra,dec,parallax,pmra,pmdec,pseudocolour,ruwe,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,radial_velocity,rv_template_teff,rv_template_logg,rv_template_fe_h,vbroad,phot_variable_flag,l,b,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,classprob_dsc_combmod_star,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
1.63614806892138E+018,Gaia DR3 156430822114424576,1.56430822114425E+017,76.9560811955295,30.4012045890972,6.40624932921948,2.64064317703171,-27.3975825404553,1.3488728,1.5003728,false,12.184072,12.818873,11.044843,1.6061515,1.7740307,0.63480186,1.1392288,-20.937069,4500,3.5,-0.25,,NOT_AVAILABLE,174.204153461322,-6.0033244996849,0,false,false,false,false,false,false,true,0.9999189,,,,,,,,76.9562843122d+30.40134270612d,76.9562843122,30.40134270612,0,0,0,0,2000,0.000223086002496
1.63614806892138E+018,Gaia DR3 2984582227215748864,2.98458222721575E+018,81.8532772709412,-14.2767333264643,13.3337114470357,-35.742672237284,50.3873348929536,,0.8620568,false,9.783354,10.184568,9.213981,1.2123188,0.97058773,0.4012146,0.56937313,79.40613,5250,4,0,7.183888,NOT_AVAILABLE,216.793536943706,-24.9374267463268,0,true,true,false,false,false,true,true,0.9992449,5410.338,4.5279,0.0858,74.7663,0.1363,0.1115,0.0591,81.85321251744d-14.27663930896d,81.85321251744,-14.27663930896,0,0,0,0,2000,0.000113036779319
1.63614806892138E+018,Gaia DR3 3340894500797788288,3.34089450079779E+018,82.5085211928292,12.2266302563927,2.42752309119744,0.809579863852737,0.524308647480425,,1.6657833,false,12.92131,13.538801,12.031708,1.3657596,1.5070934,0.61749077,0.88960266,,,,,,NOT_AVAILABLE,192.384442210256,-11.8835118693027,0,false,false,false,false,false,true,true,0.9999459,5634.0493,4.0991,-0.8156,374.508,1.7216,1.3592,0.7463,82.50845833333d+12.22658333333d,82.50845833333,12.22658333333,0,0,0,0,2000,7.73037715952912E-05
1.63614806892138E+018,Gaia DR3 3220661529910667904,3.22066152991067E+018,82.8359619161757,-0.822183961700634,2.91067254563253,1.63339036580663,-0.938648416583892,,1.3054854,false,14.5280695,15.1588125,13.667964,1.3351794,1.4908485,0.630743,0.8601055,,,,,,NOT_AVAILABLE,204.256484646178,-18.1345046569348,0,true,true,false,false,false,true,true,0.99997604,5746.2705,4.6061,-4.0946,339.6866,1.4676,1.177,0.6564,82.8359639526d-0.8221850702975d,82.8359639526,-0.8221850702975,0,0,0,0,2000,2.31843849998662E-06
1.63614806892138E+018,Gaia DR3 3217634157789741952,3.21763415778974E+018,83.0266049985594,-1.18336721131151,2.72960304954251,1.60432617497311,-0.730634127986493,,1.2320493,false,14.454708,15.242194,13.398105,1.4650531,1.8440895,0.7874861,1.0566034,,,,,,NOT_AVAILABLE,204.686215151697,-18.1379411264064,0,true,true,false,false,false,true,true,0.9998187,6476.727,4.2573,-3.878,353.1005,3.2365,2.5148,1.4096,83.02660771382d-1.183367967584d,83.02660771382,-1.183367967584,0,0,0,0,2000,2.81805675441799E-06
1.63614806892138E+018,Gaia DR3 3320184202856435840,3.32018420285644E+018,89.1040982198053,5.35934470932901,123.198853165182,-444.684604446781,-925.139652037854,1.5557691,0.9165941,false,13.9694195,14.296304,13.465378,1.2063011,0.83092594,0.32688427,0.5040417,-414.01544,5500,4.5,0,,NOT_AVAILABLE,201.755332782044,-9.67759878740287,0,true,true,false,false,false,false,false,0.99992347,,,,,,,,89.10404891289d+5.359325581828d,89.10404891289,5.359325581828,0,0,0,0,2000,5.26860887120249E-05
1.63614806892138E+018,Gaia DR3 5574766468155514752,5.57476646815552E+018,94.3363531131455,-38.3233863170912,3.46092134645111,-17.4685374578154,-27.2924569917929,,0.9086018,false,10.919234,11.288581,10.383512,1.2055438,0.90506935,0.36934662,0.53572273,-23.548847,5750,4.5,0.25,,NOT_AVAILABLE,245.672148902704,-22.7205501898271,0,true,true,false,false,false,true,true,0.9998432,5513.092,4.1184,0.1461,285.7943,0.0674,0.0556,0.0295,94.33631283073d-38.32343349467d,94.33631283073,-38.32343349467,0,0,0,0,2000,5.67841612464488E-05
1.63614806892138E+018,Gaia DR3 604917285757663872,6.04917285757664E+017,132.832892995663,11.7834370165634,1.11795825847792,-11.6600416455713,-4.24495557527074,,1.0226533,false,12.022738,12.256221,11.640588,1.1834041,0.615633,0.23348236,0.38215065,35.28626,6500,4.5,0,,NOT_AVAILABLE,215.717526078104,31.8963419652594,0,true,true,true,false,false,true,true,0.99969655,6539.6445,3.9048,-0.119,810.8589,0.1197,0.1045,0.0563,132.833d+11.78344444444d,132.833,11.78344444444,0,0,0,0,2000,0.000105012404124
1.63614806892138E+018,Gaia DR3 5664957444179338240,5.66495744417934E+018,144.875096512344,-20.9824174519567,8.75226655744434,-55.1012792037091,11.1524775561455,,0.97912824,false,9.263603,9.544259,8.817766,1.1946927,0.7264929,0.28065586,0.44583702,23.488174,6250,4,0.75,,NOT_AVAILABLE,253.961721700268,23.1362274404193,0,true,true,false,false,false,true,true,0.99296397,5990.2417,4.2429,-0.0278,113.8272,0.0052,0.0044,0.0023,144.874988951d-20.98239559872d,144.874988951,-20.98239559872,0,0,0,0,2000,0.000102779119095
1.63614806892138E+018,Gaia DR3 5201388292344009984,5.20138829234401E+018,164.126141985806,-77.1942658661974,5.53298696739741,-23.7375108763758,2.8038014841106,,1.3733227,false,12.537558,13.508241,11.549491,1.342392,1.9587498,0.9706831,0.9880667,,,,,,NOT_AVAILABLE,296.575285266248,-15.7636289991574,0,false,false,false,false,false,true,true,0.9990192,6002.712,4.2067,-1.1437,180.7825,3.0516,2.3444,1.3057,164.1259546829d-77.19426324132d,164.1259546829,-77.19426324132,0,0,0,0,2000,4.15978598900549E-05
