7, 5, 0, -125853
8, 5, 0, -125871
9, 5, 0, -125863
10, 5, 0, -125845
11, 5, 0, -125832
12, 5, 0, -125790
13, 5, 0, -125798
14, 5, 0, -125782
15, 5, 0, -125791
0, 5, 0, -125825
1, 5, 0, -125818
2, 5, 0, -125809
3, 5, 0, -125790
4, 5, 0, -125780
5, 5, 0, -125751
6, 5, 0, -125758
7, 5, 0, -125770
8, 5, 0, -125776
9, 5, 0, -125775
10, 5, 0, -125754
11, 5, 0, -125739
12, 5, 0, -125724
13, 5, 0, -125685
14, 5, 0, -125627
15, 5, 0, -125549
0, 5, 0, -125462
1, 5, 0, -125322
2, 5, 0, -125174
3, 5, 0, -125021
4, 5, 0, -124847
5, 5, 0, -124700
6, 5, 0, -124580
7, 5, 0, -124438
8, 5, 0, -124201
9, 5, 0, -122641
10, 5, 0, -110404
11, 5, 0, -42573
12, 5, 0, 14429
13, 5, 0, 44812
14, 5, 0, 61690
15, 5, 0, 69635
0, 5, 0, 71864
1, 5, 0, 70348
2, 5, 0, 66484
3, 5, 0, 61235
4, 5, 0, 55294
5, 5, 0, 49069
6, 5, 0, 42893
7, 5, 0, 36901
8, 5, 0, 31162
9, 5, 0, 25783
10, 5, 0, 20753
11, 5, 0, 16081
12, 5, 0, 11764
13, 5, 0, 7777
14, 5, 0, 4095
15, 5, 0, 726
0, 5, 0, -2363
1, 5, 0, -5183
2, 5, 0, -7762
3, 5, 0, -10100
4, 5, 0, -12240
5, 5, 0, -14181
6, 5, 0, -15942
7, 5, 0, -17545
8, 5, 0, -19002
9, 5, 0, -20322
10, 5, 0, -21528
11, 5, 0, -22613
12, 5, 0, -23608
13, 5, 0, -24512
14, 5, 0, -25328
15, 5, 0, -26077
0, 5, 0, -26748
1, 5, 0, -27365
2, 5, 0, -27923
3, 5, 0, -28438
4, 5, 0, -28899
5, 5, 0, -29325
6, 5, 0, -29709
7, 5, 0, -30061
8, 5, 0, -30383
9, 5, 0, -30675
10, 5, 0, -30949
11, 5, 0, -31193
12, 5, 0, -31415
13, 5, 0, -31620
14, 5, 0, -31814
15, 5, 0, -31982
0, 5, 0, -32140
1, 5, 0, -32280
2, 5, 0, -32407
3, 5, 0, -32528
4, 5, 0, -32644
5, 5, 0, -32748
6, 5, 0, -32840
7, 5, 0, -32929
