2, 6, 1, -61851
3, 6, 1, -61889
4, 6, 1, -61932
5, 6, 1, -61964
6, 6, 1, -61997
7, 6, 1, -62024
8, 6, 1, -62049
9, 6, 1, -62071
10, 6, 1, -62090
11, 6, 1, -62115
12, 6, 1, -62127
13, 6, 1, -62144
14, 6, 1, -62159
15, 6, 1, -62171
0, 6, 1, -62178
1, 6, 1, -62194
2, 6, 1, -62199
3, 6, 1, -62205
4, 6, 1, -62213
5, 6, 1, -62221
6, 6, 1, -62228
7, 6, 1, -62236
8, 6, 1, -62240
9, 6, 1, -62246
10, 6, 1, -62250
11, 6, 1, -62254
12, 6, 1, -62259
13, 6, 1, -62264
14, 6, 1, -62266
15, 6, 1, -62267
0, 6, 1, -62266
1, 6, 1, -62270
2, 6, 1, -62278
3, 6, 1, -62273
4, 6, 1, -62275
5, 6, 1, -62277
6, 6, 1, -62276
7, 6, 1, -62280
8, 6, 1, -62282
9, 6, 1, -62280
10, 6, 1, -62281
11, 6, 1, -62291
12, 6, 1, -62285
13, 6, 1, -62287
14, 6, 1, -62287
15, 6, 1, -62283
0, 6, 1, -62286
1, 6, 1, -62287
2, 6, 1, -62291
3, 6, 1, -62292
4, 6, 1, -62294
5, 6, 1, -62291
6, 6, 1, -62296
7, 6, 1, -62288
8, 6, 1, -62292
9, 6, 1, -62293
10, 6, 1, -62295
11, 6, 1, -62298
12, 6, 1, -62295
13, 6, 1, -62297
14, 6, 1, -62292
15, 6, 1, -62289
0, 6, 1, -62295
1, 6, 1, -62291
2, 6, 1, -62293
3, 6, 1, -62294
4, 6, 1, -62289
5, 6, 1, -62295
6, 6, 1, -62297
7, 6, 1, -62295
8, 6, 1, -62301
9, 6, 1, -62298
10, 6, 1, -62297
11, 6, 1, -62299
12, 6, 1, -62300
13, 6, 1, -62300
14, 6, 1, -62299
15, 6, 1, -62301
0, 6, 1, -62300
1, 6, 1, -62296
2, 6, 1, -62302
3, 6, 1, -62299
4, 6, 1, -62302
5, 6, 1, -62306
6, 6, 1, -62302
7, 6, 1, -62302
8, 6, 1, -62304
9, 6, 1, -62299
10, 6, 1, -62299
11, 6, 1, -62303
12, 6, 1, -62302
13, 6, 1, -62294
14, 6, 1, -62302
15, 6, 1, -62301
0, 6, 1, -62295
1, 6, 1, -62296
2, 6, 1, -62302
3, 6, 1, -62300
4, 6, 1, -62302
5, 6, 1, -62297
6, 6, 1, -62299
7, 6, 1, -62305
8, 6, 1, -62304
9, 6, 1, -62303
10, 6, 1, -62303
11, 6, 1, -62305
12, 6, 1, -62298
13, 6, 1, -62299
